Organisation Name,Effective Date,Property ID,Property Type,Property Name,Property Name/Address (Where no UPRN),Street Number,Street,Town / Post Town,Postcode,Ward,Geo X (Easting),Geo Y (Northing),Tenure Type,Vacant,Holding Type,Building Size - GIA (M2),Site Area (Hectares),Occupied by Council / Direct Service Property,Purpose / Asset Category,EPC Rating,Council Tax,Key Features,Property Rent/Sale History,Base Price,New Price,Effective Year,Price Per Sq Meter,Property History Count,EPC Category
"Bristol, City of",,4359,Public House,St Nicholas Street - Old Fish Market,St Nicholas Street - Old Fish Market City Centre Bristol BS1 1LH,59.0,Baldwin Street,Bristol,BS1 1QZ,Cabot,358846.0,172917.0,Freehold,,Building,95.0,0.0579,,Investment Properties,,,,"2016, 2018, 2021, 2023, 2025",,,,0.0,5,Unknown
"Bristol, City of",,7062,Garage/Garages/Car Parking - Domestic,Islington Road - Garage Block Situated Between 24 And 30,Islington Road - Garage Block Situated Between 24 And 30 Southville Bristol,51.0,Allington Road,Bristol,BS3 1PT,Southville,358066.0,171982.0,Freehold,,Building,95.0,0.0164,,Surplus,,,,"2011, 2013, 2016, 2019, 2021",,,,0.0,5,Unknown
"Bristol, City of",,8059,Sports Building/Hall/Facility,Changing Rooms,Changing Rooms Underfall Yard Cumberland Road Bristol BS1 6XG,,Cumberland Road,Bristol,BS1 6XG,Cabot,357205.0,172091.0,Freehold,,Building,95.0,0.0166,Yes,Land and Buildings,,,,"2016, 2019, 2021, 2023, 2025",,,,0.0,5,Unknown
"Bristol, City of",,8055,Land-Open Store/Yard,Underfall Yard,Underfall Yard Avon Crescent Hotwells Bristol BS1 6XQ,,Avon Crescent,Bristol,BS1 6XQ,Cabot,357159.0,172141.0,Freehold,,Land,2311.0,0.251924,,Land and Buildings,G,2200.0,,"2012, 2016, 2021, 2022",1119116.67,,,484.25645607961917,4,Low
"Bristol, City of",,10381,Flat/Flats,Ashton Court Mansion - Managers Flat,Ashton Court Mansion - Managers Flat Kennel Lodge Road Long Ashton BS41 9JN,,Kennel Lodge Road,Bristol,BS3 2JT,Outside Bristol,355741.0,171824.0,Freehold,,Building,95.0,0.000313,Yes,Land and Buildings,,,,"2013, 2016, 2021, 2022, 2023, 2025",,,,0.0,6,Unknown
"Bristol, City of",,19895,Land-Housing Non-Council Development,Berry Hill Close - Housing Development,Berry Hill Close - Housing Development Southmead Bristol,1.0,Berry Hill Close,Bristol,BS10 5HU,Southmead,358864.0,178337.0,Freehold,,Land,95.0,0.261782,,Land and Buildings,,,,"2011, 2016, 2020, 2021, 2024",,,,0.0,5,Unknown
"Bristol, City of",,3043,Swimming Pool,Bristol North Pool,Bristol North Pool Gloucester Road Bishopston Bristol BS7 8BN,,Gloucester Road,Bristol,BS7 8BN,Redland,358980.0,175269.0,Freehold,,Building,1691.0,0.169382,,Assets Under Construction,E,1800.0,,"2010, 2011, 2016, 2021, 2024",483603.55,,,285.986723832052,5,Low
"Bristol, City of",,438,Sports Building/Hall/Facility,Whitehall Playing Field Pavilion,,,,,BS5 ,Easton,,,Freehold,Vacant,Building,988.0,0.172,,Investment Properties,F,2000.0,,"2012, 2014, 2015, 2016, 2021, 2024",316953.52,,,320.80315789473684,6,Low
"Bristol, City of",,5367,Land-Housing Non-Council Development,Roshni Ghar East - Flats 1-26,Roshni Ghar East - Flats 1-26 Woodborough Street Easton Bristol Bs5,19.0,Woodborough Street,Bristol,BS5 0JA,Lawrence Hill,360612.0,174236.0,Freehold,,Building,95.0,0.067767,,Land and Buildings,,,,"2013, 2014, 2016, 2021, 2022, 2024",,,,0.0,6,Unknown
"Bristol, City of",,325,House/Houses,Fairfield School House,,,,,BS7 ,Lockleaze,,,Freehold,Vacant,Building,95.0,0.0549,Yes,Land and Buildings,,,,"2012, 2016, 2017, 2021, 2022",,,,0.0,5,Unknown
"Bristol, City of",,961,House Service Occupancy,Burnbush Primary School House,,,,,BS14 ,Stockwood,,,Freehold,Vacant,Building,97.7,0.034398,Yes,Land and Buildings,G,2200.0,,"2010, 2014, 2016, 2017, 2020, 2021",291200.0,,,2980.5527123848515,6,Low
"Bristol, City of",,118565,Land-Retail/Commercial,Bristol Marriott Hotel And MSCP Development,Bristol Marriott Hotel And MSCP Development Lower Castle Street City Centre Bristol BS1 3AD,,Lower Castle Street,Bristol,BS1 3AD,Cabot,359465.0,173161.0,Freehold,,Building,95.0,0.751405,,Investment Properties,,,,"2012, 2016, 2021, 2023",,,,0.0,4,Unknown
"Bristol, City of",2024-02-02,318,Scout/Guide Building Land,St Bartholomews Road - Land At,St Bartholomews Road - Land At St Bartholomews Road Ashley Down Bristol BS7 9BJ,,,,BS7 9BJ,Ashley,359591.0,175240.0,Freehold,,Land Only,95.0,0.078,,Indirect Service / Non-Investment Letting(s),,,,"2016, 2021, 2022, 2023",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,28,House/Houses,Notton House School - House Number 1,Notton House School - House Number 1 Notton House School Academy 28 Notton Lacock Wilts SN15 2NF,,,,SN15 2NF,Outside Bristol,391035.0,169945.0,Freehold Reversion,,Land And Building(S),95.0,0.006571,,Indirect Service / Non-Investment Letting(s),,,,"2011, 2016, 2021, 2022, 2025",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,39,Field Study Centre/Camp,Dean Field Study Centre,Dean Field Study Centre New Road Parkend Lydney Gloucestershire GL15 4JA,,,,GL15 4JA,Outside Bristol,361663.0,207802.0,Freehold,,Land And Building(S),1213.9,0.983078,Yes,Direct Service,F,2000.0,,"2011, 2016, 2018, 2021, 2022, 2024",593353.68,,2024.0,488.7994727737046,6,Low
"Bristol, City of",2024-02-02,124687,Land-Community Development,South Bristol Community Hospital Site,South Bristol Community Hospital Site Hengrove Promenade Hengrove Bristol BS14 0DE,,,,BS14 0DE,Hengrove & Whitchurch Park,359546.0,168322.0,Freehold,,Land Only,95.0,1.582525,,Indirect Service / Non-Investment Letting(s),,,,"2016, 2017, 2021, 2025",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,82694,Land-Retail/Commercial,The South Building,The South Building Canons Road Harbourside Bristol BS1 5UH,,,,BS1 5UH,Hotwells & Harbourside,358444.0,172517.0,Freehold,,Land Only,95.0,0.173863,,Investment Properties,,,,"2010, 2016, 2018, 2021, 2024",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,138492,Land-Open Space,Junction 3 Open Space,Junction 3 Open Space Lower Ashley Road Baptist Mills Bristol  BS5 0YL,,,,BS5 0YL,Lawrence Hill,360231.0,174280.0,Freehold,,Land Only,95.0,0.179808,Yes,Community,,,,"2016, 2017, 2019, 2021, 2022",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,75720,Land-Quay/Marina/Slipway/Mooring,Cumberland Basin Bridge Island East Side,Cumberland Basin Bridge Island East Side Cumberland Basin Hotwells Bristol BS1 6XL,,,,BS1 6XL,Hotwells & Harbourside,357157.0,172261.0,Freehold,,Land Only,95.0,0.296716,,Infrastructure,,,,"2015, 2016, 2018, 2021, 2022, 2023, 2025",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,139093,Land-Unused Land,Kenmare Road - Land Rear Of 120-122,Kenmare Road - Land Rear Of 120-122 Knowle Bristol BS4 1PG,,,,BS4 1PG,Filwood,359018.0,170198.0,Freehold,,Land Only,95.0,0.005568,Yes,Direct Service,,,,"2012, 2013, 2014, 2016, 2021, 2022",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139884,Land-Residential,Ashland Road / Gay Elms Road - Land At,Ashland Road / Gay Elms Road - Land At Withywood Bristol BS13 9BB,,,,BS13 9BB,Hartcliffe & Withywood,357181.0,167898.0,Freehold,,Land And Building(S),95.0,0.011148,Yes,Direct Service,,,,"2010, 2012, 2013, 2016, 2018, 2021",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,138297,Land-Garden,Newlyn Walk - Land To The Rear Of 8-10,Newlyn Walk - Land To The Rear Of 8-10 Knowle Bristol  BS4 2SL,,,,BS4 2SL,Knowle,360764.0,170439.0,Freehold,,Land Only,95.0,0.044947,Yes,Direct Service,,,,"2011, 2015, 2016, 2018, 2021, 2022, 2025",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,138560,Garage/Garages/Car Parking - Domestic,Communal Car Park,Communal Car Park Fox Road Easton Bristol BS5 0YD,,,,BS5 0YD,Lawrence Hill,360534.0,174437.0,Freehold,,Land Only,95.0,0.037254,Yes,Direct Service,,,,"2015, 2016, 2018, 2021, 2025",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,139270,Land-Garden,Cattistock Drive - Land Rear Of 4,Cattistock Drive - Land Rear Of 4 Cattistock Drive St George Bristol BS5 8UD,,,,BS5 8UD,St George Troopers Hill,363239.0,172956.0,Freehold,,Land Only,95.0,0.001344,,Surplus / Non-operational / Under Review,,,,"2011, 2016, 2018, 2021",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,139100,Land-Residential,Teignmouth Road - Land At Rear Of 8,Teignmouth Road - Land At Rear Of 8 Knowle Bristol BS4 1BQ,,,,BS4 1BQ,Knowle,359979.0,170324.0,Freehold,,Land Only,95.0,0.000903,,Surplus / Non-operational / Under Review,,,,"2015, 2016, 2018, 2021",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,138335,Land-Retail/Commercial,"1-9 Bath Road, Land SW Of Bath Road And Land Adj Brocks Bridge","1-9 Bath Road, Land SW Of Bath Road And Land Adj Brocks Bridge Bath Road Totterdown Bristol BS4 3DP",,,,BS4 3DP,Windmill Hill,359815.0,172101.0,Mixed Title,,Land And Building(S),488.0,0.709684,,Investment Properties,F,2000.0,,"2010, 2013, 2016, 2021",291200.0,,2024.0,596.7213114754098,4,Low
"Bristol, City of",2024-02-02,10235,Land-Retail/Commercial,Avon Valley Business Park,Avon Valley Business Park Chapel Way St Annes Bristol BS4 4EU,,Chapel Way,Bristol,BS4 4EU,Brislington East,362138.0,172841.0,Freehold,,Land Only,95.0,1.937094,,Investment Properties,,,,"2010, 2011, 2013, 2016, 2021, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,6232,Land-Quay/Marina/Slipway/Mooring,Passage Street - Floating Harbour Adjoining Wessex House,Passage Street - Floating Harbour Adjoining Wessex House Passage Street St Philips Bristol BS2 0JF,,,,BS2 0JF,Central,359360.0,172927.0,Freehold,,Land Only,95.0,0.0021,,Infrastructure,,,,"2014, 2015, 2016, 2021",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,10454,Land-Open Store/Yard,65 Redcliff Street,65 Redcliff Street Redcliff Bristol BS1 6LS,,,,BS1 6LS,Central,359128.0,172491.0,Freehold,,Land Only,95.0,0.031,,Investment Properties,,,,"2012, 2013, 2014, 2016, 2019, 2021, 2023, 2024",,,2024.0,0.0,8,Unknown
"Bristol, City of",2024-02-02,9111,Land-Open Store/Yard,Jacobs Wells Road - Yard At,,,,,BS8 ,Clifton,,,Freehold,Vacant,Land Only,95.0,0.0204,Yes,Direct Service,,,,"2014, 2016, 2017, 2020, 2021",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,4548,Land-Retail/Commercial,Frogmore Street - Land For Sub-station Site,Frogmore Street - Land For Sub-station Site Frogmore Street City Centre Bristol BS1 5NA,,,,BS1 5NA,Central,358388.0,172952.0,Freehold,,Land Only,95.0,0.000915,,Investment Properties,,,,"2010, 2016, 2018, 2021, 2024",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,9116,Land-Retail/Commercial,Sheene Road - Land At The Junction With St Johns Street,Sheene Road - Land At The Junction With St Johns Street Bedminster Bristol BS3 4EG,,,,BS3 4EG,Southville,358380.0,171366.0,Freehold,,Land Only,95.0,0.0,,Investment Properties,,,,"2014, 2016, 2018, 2019, 2021, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,4414,Sports Building/Hall/Facility,Sea Mills Football Club House,Sea Mills Football Club House Shirehampton Road Sea Mills Bristol BS9 2LB,,,,BS9 2LB,Stoke Bishop,354999.0,176755.0,Freehold,,Land And Building(S),95.0,0.045503,,Indirect Service / Non-Investment Letting(s),,,,"2012, 2014, 2016, 2020, 2021, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,7675,Land-Residential,Somerset Terrace - Land At,Somerset Terrace - Land At Windmill Hill Bristol BS3 4LJ,,,,BS3 4LJ,Windmill Hill,358954.0,171247.0,Freehold,,Land Only,95.0,0.076487,Yes,Direct Service,,,,"2011, 2016, 2017, 2021, 2024, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,8764,Land-Quay/Marina/Slipway/Mooring,Quay Wall Adj U And V Sheds  ,Quay Wall Adj U And V Sheds   Canons Road  Harbourside Bristol BS1 5UH,,,,BS1 5UH,Hotwells & Harbourside,358513.0,172528.0,Freehold,,Land Only,95.0,0.018266,,Infrastructure,,,,"2015, 2016, 2021, 2022, 2023",,,2024.0,0.0,5,Unknown
"Bristol, City of",2024-02-02,6467,Land-Quay/Marina/Slipway/Mooring,The Moorings,The Moorings The Grove City Centre Bristol BS1 4QZ,,,,BS1 4QZ,Central,358891.0,172405.0,Freehold,,Land Only,95.0,0.000313,,Infrastructure,,,,"2010, 2012, 2015, 2016, 2019, 2021, 2023",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,9461,Land-Open Store/Yard,Albion Dockside Estate - Land At,Albion Dockside Estate - Land At Hanover Place Harbourside Bristol BS1 6UT,,,,BS1 6UT,Hotwells & Harbourside,357733.0,172314.0,Freehold,,Land Only,450.0,0.109281,,Investment Properties,E,1800.0,,"2011, 2014, 2015, 2016, 2017, 2021, 2022",291200.0,,2024.0,647.1111111111111,7,Low
"Bristol, City of",2024-02-02,5773,Showroom,Berkeley Place - Ground Floor Retail Showroom,,,,,BS8 ,Clifton,,,Freehold,Vacant,Land And Building(S),503.0,0.04517,,Investment Properties,G,2200.0,,"2010, 2011, 2013, 2016, 2021",291200.0,,2024.0,578.9264413518887,5,Low
"Bristol, City of",2024-02-02,5765,Land-Residential,Allison Avenue - Access To Rear Of 27-57,Allison Avenue - Access To Rear Of 27-57 Allison Avenue Brislington Bristol BS4 4PF,,,,BS4 4PF,Brislington East,362206.0,171538.0,Freehold,,Land Only,95.0,0.050989,Yes,Direct Service,,,,"2016, 2019, 2021, 2023",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,8305,Public House,Lime Kiln Public House,Lime Kiln Public House 17 St Georges Road City Centre Bristol BS1 5UU,,,,BS1 5UU,Hotwells & Harbourside,358160.0,172797.0,Freehold,,Land And Building(S),0.0,0.015996,,Investment Properties,E,1800.0,,"2014, 2016, 2017, 2019, 2021, 2022, 2024",291200.0,,2024.0,0.0,7,Low
"Bristol, City of",2024-02-02,7304,Land-Retail/Commercial,Baltic Wharf - Caravan Site,Baltic Wharf - Caravan Site Cumberland Road Spike Island Bristol BS1 6XG,,,,BS1 6XG,Hotwells & Harbourside,357376.0,172175.0,Freehold,,Land Only,95.0,0.848318,,Investment Properties,,,,"2012, 2015, 2016, 2021, 2023, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,132908,Flat/Flats,6A/10A/10B/14A/14B Filwood Broadway - Upper Floor Units,6A/10A/10B/14A/14B Filwood Broadway - Upper Floor Units Knowle Bristol BS4 1JN,,,,BS4 1JN,Filwood,359343.0,169706.0,Freehold,,Land And Building(S),95.0,0.042573,,Investment Properties,,,,"2015, 2016, 2017, 2019, 2020, 2021, 2024",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,66086,Land-Garden,Site Of 5 Vauxhall Avenue,Site Of 5 Vauxhall Avenue Ashton Bristol BS3 1SU,,,,BS3 1SU,Southville,357362.0,171939.0,Leasehold,,Land Only,95.0,0.020157,,Indirect Service / Non-Investment Letting(s),,,,"2012, 2013, 2016, 2017, 2021, 2024",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139519,Land-Unused Land,Wellington Hill West - Land At Rear Of 78,Wellington Hill West - Land At Rear Of 78 Henleaze Bristol BS9 4SN,,,,BS9 4SN,Horfield,358856.0,176952.0,Freehold,,Land Only,95.0,0.00291,,Surplus / Non-operational / Under Review,,,,"2010, 2011, 2013, 2016, 2020, 2021, 2025",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,139413,Land-Residential,Rochester Road - Land Rear Of 11-27,Rochester Road - Land Rear Of 11-27 Rochester Road St Annes Bristol BS4 4QG,,,,BS4 4QG,Brislington East,362554.0,172367.0,Freehold,,Land Only,95.0,0.209541,Yes,Direct Service,,,,"2011, 2014, 2016, 2018, 2021, 2024",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,136008,Garage/Garages/Car Parking - Domestic,Westbury Court - Garage No.1,Westbury Court - Garage No.1 Chock Lane Westbury-on-Trym Bristol BS9 3HA,,,,BS9 3HA,Westbury-on-Trym & Henleaze,357462.0,177309.0,Freehold,,Land And Building(S),95.0,0.004526,,Indirect Service / Non-Investment Letting(s),,,,"2011, 2014, 2016, 2021, 2023, 2024",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,136009,Garage/Garages/Car Parking - Domestic,Westbury Court - Garage No.2,Westbury Court - Garage No.2 Chock Lane Westbury-on-Trym Bristol BS9 3HA,,,,BS9 3HA,Westbury-on-Trym & Henleaze,357464.0,177306.0,Freehold,,Land And Building(S),95.0,0.003634,,Indirect Service / Non-Investment Letting(s),,,,"2011, 2013, 2016, 2018, 2021, 2025",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139616,Land-Verge,Brookleaze - Verge Fronting 5-11,Brookleaze - Verge Fronting 5-11 Sea Mills Bristol BS9 2ET,,,,BS9 2ET,Stoke Bishop,355049.0,176505.0,Freehold,,Land Only,95.0,0.035144,Yes,Direct Service,,,,"2013, 2016, 2017, 2019, 2021, 2023",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139644,Land-Verge,Totshill Drive - Verge Adjoining 75 Witch Hazel Road,Totshill Drive - Verge Adjoining 75 Witch Hazel Road Whitchurch Park Bristol BS13 0QG,,,,BS13 0QG,Hengrove & Whitchurch Park,359463.0,167519.0,Freehold,,Land Only,95.0,0.003379,Yes,Direct Service,,,,"2016, 2018, 2020, 2021, 2023, 2024, 2025",,,2024.0,0.0,7,Unknown
"Bristol, City of",2024-02-02,139618,Land-Verge,Trym Cross Road - Verge And Pavement At Junction With Trym Side,Trym Cross Road - Verge And Pavement At Junction With Trym Side Sea Mills Bristol BS9 2HD,,,,BS9 2HD,Stoke Bishop,355188.0,176318.0,Freehold,,Land Only,95.0,0.021926,,Infrastructure,,,,"2011, 2014, 2016, 2019, 2021, 2023",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139642,Land-Verge,Lockemor Road - Verges At,Lockemor Road - Verges At Whitchurch Bristol BS13 0RB,,,,BS13 0RB,Hengrove & Whitchurch Park,359554.0,167582.0,Freehold,,Land Only,95.0,0.032011,,Infrastructure,,,,"2011, 2016, 2018, 2020, 2021, 2023",,,2024.0,0.0,6,Unknown
"Bristol, City of",2024-02-02,139641,Land-Residential,Lockemor Road - Amenity Land,Lockemor Road - Amenity Land Lockemor Road Whitchurch Bristol BS13 0RB,,,,BS13 0RB,Hengrove & Whitchurch Park,359531.0,167664.0,Freehold,,Land Only,95.0,0.0988,Yes,Direct Service,,,,"2011, 2012, 2013, 2014, 2016, 2021, 2023, 2024",,,2024.0,0.0,8,Unknown
"Bristol, City of",2024-02-02,139615,Garage/Garages/Car Parking - Domestic,Sylvan Way - Garage Site Rear Of 33-47,Sylvan Way - Garage Site Rear Of 33-47 Sea Mills Bristol BS9 2LB,,,,BS9 2LB,Avonmouth & Lawrence Weston,354896.0,176989.0,Freehold,,Land Only,95.0,0.194601,Yes,Direct Service,,,,"2010, 2016, 2021, 2022",,,2024.0,0.0,4,Unknown
"Bristol, City of",2024-02-02,139643,Land-Garden,Totshill Drive - Land Fronting 103,Totshill Drive - Land Fronting 103 Whitchurch Park Bristol BS13 0RD,,,,BS13 0RD,Hengrove & Whitchurch Park,359404.0,167639.0,Freehold,,Land Only,95.0,0.003039,Yes,Direct Service,,,,"2010, 2011, 2015, 2016, 2019, 2021",,,2024.0,0.0,6,Unknown
